Site,SubSite,CaptureDate,Species,IndividualID,SVLmm,Sex,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
SMNWR_E,SMNWR1601,11/8/2018,AMCI,AC-100,56,M,A,4.29,N,,,,,,Recapture,0,0,,
SMNWR_E,SMNWR1601,1/29/2018,AMCI,AC-223,64,F,A,4.28,Y,1,1702000002,,,,"Recapture; pos 2 looks P, but is O.",0,0,,
SMNWR_E,SMNWR1601,11/19/2017,AMCI,AC-229,63,F,A,4.26,Y,1,1603000227,,,,"Recapture; was actually RECAP/very faint P-VIE, but giving AC#w/tag",0,0,,
SMNWR_E,SMNWR1601,11/27/2018,AMCI,AC-461,59,U,A,4.23,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,12/4/2018,AMCI,AC-468,55,U,A,4.21,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,11/16/2019,AMCI,AC-493,52,M,A,4.18,Y,0,1902300170,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,3/7/2018,AMCI,ac-285,63,U,A,4.14,Y,1,1701900003,,,,,0,0,,
SMNWR_E,SMNWR1601,12/9/2017,AMCI,AC-268,60,U,A,4.14,Y,0,1603000206,neg,0,,TOE MISSING AT POSITION 1,0,0,,
SMNWR_E,SMNWR1601,12/28/2017,AMCI,AC-064,58,U,A,4.11,Y,0,1603000216,neg,0,,Recapture; scar on head,1,0,,
SMNWR_E,SMNWR0145,11/26/2017,AMCI,AC-250,67,U,A,4.10,Y,1,1603000290,,,,cloaca not swollen. Notch ~1.5cm from tip of tail,0,0,,
SMNWR_E,SMNWR1601,11/10/2017,AMCI,AC-220,59,M,A,4.06,Y,1,1603000217,,,,NEW SWAB SHEET START,0,0,,
SMNWR_E,SMNWR1601,12/6/2017,AMCI,AC-070,54,M,A,4.06,Y,0,1603000187,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR0145,12/7/2017,AMCI,AC-257,59,M,A,4.05,Y,0,1603000304,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,12/17/2020,AMCI,AC-529,59,M,A,4.02,Y,0,1903700401,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,12/8/2017,AMCI,AC-261,65,M,A,4.01,Y,0,1603000190,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,1/13/2018,AMCI,AC-279,63,U,A,3.95,Y,1,1603000594,,,,,0,0,,
SMNWR_W,SMNWR3001,12/17/2020,AMCI,AC-509,58,F,A,3.94,Y,0,1903700399,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR1601,11/27/2018,AMCI,AC-464,57,U,A,3.91,N,,,,,,,0,0,,
SMNWR_E,SMNWR0145,1/12/2018,AMCI,AC-277,62,U,A,3.89,Y,1,1603000590,,,,tail has notch --> regenerated,1,0,,
SMNWR_E,SMNWR1601,2/12/2018,AMCI,AC-283,59,U,A,3.89,Y,1,1702000005,,,,scrape on head,1,0,,
SMNWR_W,SMNWR3001,10/29/2017,AMCI,AC-197,59,M,A,3.88,N,,,,,,,0,0,,
SMNWR_E,SMNWR0145,12/19/2017,AMCI,AC-271,58,M,A,3.88,Y,0,1603000212,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,12/2/2018,AMCI,AC-465,56,U,A,3.88,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,11/10/2017,AMCI,AC-221,58,F,A,3.81,Y,1,1603000218,,,,,0,0,,
SMNWR_E,SMNWR1601,12/9/2017,AMCI,AC-267,57,U,A,3.81,Y,0,1603000205,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,12/9/2017,AMCI,AC-265,61,M,A,3.80,Y,0,1603000203,neg,0,,missing one toe in position 4.,0,0,,
SMNWR_E,SMNWR0145,11/21/2017,AMCI,AC-236,60,M,A,3.80,Y,1,1603000236,,,,,0,0,,
SMNWR_E,SMNWR0145,12/8/2017,AMCI,AC-262,63,M,A,3.78,Y,0,1603000192,neg,0,,stubby tail - regenerated tail; 2/6/18: confusion between AC-234 and AC-238,1,0,,
SMNWR_W,SMNWR3001,11/19/2017,AMCI,AC-227,61,M,A,3.78,Y,1,1603000226,,,,,0,0,,
SMNWR_E,SMNWR1601,12/10/2019,AMCI,AC-506,55,M,A,3.77,Y,0,1902300186,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,1/9/2018,AMCI,AC-209,60,U,A,3.72,Y,1,1603000598,,,,"Recapture; red throat/legs, scrape on head",1,0,,
SMNWR_E,SMNWR1601,11/15/2019,AMCI,AC-077,57,M,A,3.68,Y,0,1902300159,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR1601,11/21/2017,AMCI,AC-233,62,U,A,3.61,Y,1,1603000232,,,,slightly swollen cloaca,0,0,,
SMNWR_E,SMNWR1601,12/9/2017,AMCI,AC-266,61,U,A,3.61,Y,0,1603000204,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,2/5/2018,AMCI,AC-282,60,U,A,3.60,Y,1,1702000004,,,,"missing toe at position 2; 2 chunks of tail missing (lateral below position 4 looks fresh, and dorsal, see pictures for tail damage)",0,0,,
SMNWR_W,SMNWR3001,11/24/2019,AMCI,AC-496,55,M,A,3.6,Y,0,1902300173,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,1/11/2018,AMCI,AC-276,51,U,A,3.60,Y,1,1603000599,,,,scrape on top of head,1,0,,
SMNWR_E,SMNWR1601,10/29/2017,AMCI,AC-200,60,M,A,3.57,Y,1,1603000405,,,,,0,0,,
SMNWR_E,SMNWR1601,12/6/2017,AMCI,AC-255,57,U,J,3.56,Y,0,1603000300,neg,0,,cloaca a smidge swollen,0,0,,
SMNWR_W,SMNWR3001,11/15/2019,AMCI,AC-490,54,M,A,3.56,Y,0,1902300166,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,1/12/2020,AMCI,AC-099,63,F,A,3.53,Y,0,1903700101,neg,0,,Recapture; KMO id as AC-009 based on VIE,0,0,,
SMNWR_W,SMNWR3001,11/15/2019,AMCI,AC-491,51,M,A,3.51,Y,0,1902300167,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,11/2/2017,AMCI,AC-214,55,M,A,3.49,Y,1,1603000421,,,,OUTSIDE TRAP,0,0,,
SMNWR_W,SMNWR3001,12/18/2019,AMCI,AC-511,57,F,A,3.46,Y,0,1902300194,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR1601,12/2/2018,AMCI,AC-262,55,U,A,3.45,N,,,,,,Recapture,0,0,,
SMNWR_E,SMNWR1601,10/29/2017,AMCI,AC-202,56,M,A,3.43,Y,1,1603000407,,,,,0,0,,
SMNWR_W,SMNWR3001,11/8/2019,AMCI,AC-408,45,M,A,3.42,N,,,,,,Recapture; VIE read as xPxx,0,0,,
SMNWR_W,SMNWR3001,12/22/2019,AMCI,AC-497,60,F,A,3.37,Y,0,1903700096,neg,0,,Recapture,0,0,,
SMNWR_W,SMNWR3001,11/24/2019,AMCI,AC-502,53,M,A,3.35,Y,0,1902300180,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,1/17/2020,AMCI,AC-491,47,M,A,3.35,Y,0,1903700104,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR1601,3/20/2018,AMCI,ac-287,39,U,J,3.35,Y,1,1702000011,,,,"probably from 145; absorbing gills, still with stripes",0,0,,
SMNWR_W,SMNWR3001,12/6/2017,AMCI,AC-197,61,M,A,3.32,Y,0,1603000306,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR1601,11/9/2019,AMCI,AC-483,56,M,A,3.3,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,11/27/2018,AMCI,AC-463,56,U,A,3.29,N,,,,,,,0,0,,
SMNWR_E,SMNWR0145,12/9/2017,AMCI,AC-236,54,M,A,3.29,Y,0,1603000202,neg,0,,Recapture; prev. SVL was 60 but it's definitely 54 right now.,0,0,,
SMNWR_W,SMNWR3001,10/26/2019,AMCI,AC-480,58,M,A,3.28,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,11/21/2017,AMCI,ACT-310,53,M,A,3.28,N,,,,,,Recapture; KMO thinks VIE is PXPX. KJH/OMB think is PXOX; Update: is PXOX (2/6/18),0,0,,
SMNWR_E,SMNWR1601,11/15/2019,AMCI,AC-485,58,M,A,3.26,Y,0,1902300158,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,12/18/2017,AMCI,AC-269,54,M,A,3.25,Y,0,1603000209,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,12/20/2017,AMCI,AC-272,61,U,A,3.22,Y,0,1603000213,neg,0,,two scars on its chin,1,0,,
SMNWR_E,SMNWR1601,11/22/2017,AMCI,AC-243,56,U,A,3.22,Y,1,1603000283,,,,,0,0,,
SMNWR_W,SMNWR3001,12/14/2019,AMCI,AC-510,52,M,A,3.16,Y,0,1902300190,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,12/4/2018,AMCI,AC-469,50,M,A,3.15,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,1/14/2020,AMCI,AC-518,47,M,A,3.13,Y,0,1903700027,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR1601,11/21/2017,AMCI,ACT-R001,62,U,,3.11,Y,1,1603000233,,,,Recapture; no swollen cloaca. Accidentally added Orange at 2. (YOPX) Update: we tagged this one (2/6/18),0,0,,
SMNWR_E,SMNWR1601,10/29/2017,AMCI,AC-203,56,M,A,3.11,Y,1,1603000408,,,,PICTURE WITH WRONG INFO.,0,0,,
SMNWR_W,SMNWR3001,1/14/2020,AMCI,AC-493,46,M,A,3.1,N,,,,,,Recapture,0,0,,
SMNWR_E,SMNWR1601,12/7/2017,AMCI,AC-200,55,M,A,3.08,Y,0,1603000196,neg,0,,Recapture,0,0,,
SMNWR_W,SMNWR3001,11/24/2019,AMCI,AC-499,53,M,A,3.08,Y,0,1902300176,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,11/15/2019,AMCI,AC-053,57,M,A,3.07,Y,0,1902300160,neg,0,,Recapture; VIE read as xxxP,0,0,,
SMNWR_E,SMNWR1601,12/10/2019,AMCI,AC-507,58,M,A,3.06,Y,0,1902300187,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,11/20/2017,AMCI,AC-231,56,M,A,3.05,Y,1,1603000230,,,,2 notches at end of tail cannon power shot 250,1,0,,
SMNWR_W,SMNWR3001,11/24/2019,AMCI,AC-422,46,M,A,3.03,Y,0,1902300179,neg,0,,Recapture; VIE read as xPxx,0,0,,
SMNWR_W,SMNWR3001,1/13/2020,AMCI,AC-518,51,M,A,3.01,Y,0,1903700103,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,12/22/2019,AMCI,AC-279,52,M,A,2.98,Y,0,1902300199,neg,0,,Recapture; VIE read as xxPx,0,0,,
SMNWR_E,SMNWR1601,10/24/2017,AMCI,AC-181,53,U,J,2.97,Y,1,1603000469,,,,,0,0,,
SMNWR_E,SMNWR1601,10/29/2017,AMCI,AC-201,50,M,A,2.90,Y,1,1603000406,,,,,0,0,,
SMNWR_E,SMNWR0145,11/11/2018,AMCI,AC-454,49,M,A,2.9,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,3/20/2018,AMCI,AC-211,47,U,A,2.9,Y,1,1702000010,,,,Recapture,0,0,,
SMNWR_W,SMNWR3001,1/12/2020,AMCI,AC-502,51,M,A,2.89,Y,0,1903700102,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR0145,12/7/2017,AMCI,AC-264,54,U,J,2.88,Y,0,1603000200,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,12/18/2019,AMCI,AC-512,48,M,A,2.88,Y,0,1902300195,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,12/7/2017,AMCI,AC-253,56,U,J,2.87,Y,0,1603000189,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,10/29/2017,AMCI,AC-204,53,M,A,2.85,Y,1,1603000409,,,,,0,0,,
SMNWR_E,SMNWR0145,12/17/2017,AMCI,AC-264,50,U,J,2.85,Y,0,1603000208,neg,0,,Recapture; swab 208 scar on top of head,1,0,,
SMNWR_E,SMNWR1601,12/1/2018,AMCI,AC-350,51,U,A,2.84,N,,,,,,Recapture,0,0,,
SMNWR_E,SMNWR1601,4/17/2018,AMCI,ac-310,42,U,J,2.84,Y,1,1702000020,,,,,0,0,,
SMNWR_E,SMNWR1601,12/9/2018,AMCI,AC-211,49,M,A,2.83,N,,,,,,Recapture,0,0,,
SMNWR_W,SMNWR3001,2/14/2020,AMCI,AC-518,50,M,A,2.81,Y,0,1903700027,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR1601,11/18/2019,AMCI,AC-494,45,M,A,2.76,Y,0,1902300171,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,11/19/2017,AMCI,AC-230,59,M,A,2.75,Y,1,1603000228,,,,,0,0,,
SMNWR_E,SMNWR1601,11/7/2017,AMCI,AC-219,55,U,A,2.75,Y,1,1603000399,,,,FOUND OUTSIDE TRAP,0,0,,
SMNWR_W,SMNWR3001,11/6/2019,AMCI,AC-482,52,M,A,2.73,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,11/21/2017,AMCI,ACT-322,47,U,,2.73,N,,,,,,Recapture,0,0,,
SMNWR_E,SMNWR0145,11/8/2018,AMCI,AC-452,47,M,A,2.73,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,11/15/2019,AMCI,AC-492,55,M,A,2.72,Y,0,1902300168,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,2/1/2020,AMCI,AC-500,51,M,A,2.72,Y,0,1801400135,neg,0,,Recapture,0,0,,
SMNWR_W,SMNWR3001,11/15/2019,AMCI,AC-285,51,M,A,2.71,Y,0,1902300161,neg,0,,Recapture,0,0,,
SMNWR_W,SMNWR3001,11/28/2019,AMCI,AC-504,51,M,A,2.7,Y,0,1902300183,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC21-119,41,U,J,2.70,Y,0,1702000065,neg,0,,Recapture,0,0,,
SMNWR_W,SMNWR3001,12/22/2019,AMCI,AC-516,53,M,A,2.67,Y,0,1903700097,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,1/3/2020,AMCI,AC-077,54,M,A,2.66,Y,0,1903700100,neg,0,,Recapture,0,0,,
SMNWR_W,SMNWR3001,12/10/2019,AMCI,AC-053,60,M,A,2.65,Y,0,1902300184,neg,0,,Recapture; VIE read as xxxP,0,0,,
SMNWR_W,SMNWR3001,5/2/2018,AMCI,AC-354,48,U,J,2.65,Y,1,1701900008,,,, very yellow stripes; found at silt fence between traps 36/37,0,0,,
SMNWR_W,SMNWR3001,12/22/2019,AMCI,AC-514,51,M,A,2.62,Y,0,1902300200,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,11/15/2019,AMCI,AC-489,49,M,A,2.61,Y,0,1902300165,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,11/23/2017,AMCI,AC-247,52,U,J,2.59,Y,1,1603000287,,,,,0,0,,
SMNWR_W,SMNWR3001,12/10/2019,AMCI,AC-505,46,M,A,2.57,Y,0,1902300185,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,11/23/2017,AMCI,AC-246,52,U,J,2.56,Y,1,1603000286,,,,scrape on head,1,0,,
SMNWR_E,SMNWR1601,12/8/2017,AMCI,AC-181,51,U,J,2.56,Y,0,1603000195,neg,0,,Recapture; swab 195 conflicting sex and age…,0,0,,
SMNWR_E,SMNWR1601,12/22/2019,AMCI,AC-515,53,M,A,2.55,Y,0,1903700099,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-556,43,U,J,2.55,Y,0,1702000072,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,10/28/2017,AMCI,AC-186,53,M,A,2.54,Y,1,1603000474,,,,,0,0,,
SMNWR_E,SMNWR1601,11/10/2017,AMCI,AC-222,51,M,A,2.54,Y,1,1603000219,,,,,0,0,,
SMNWR_E,SMNWR1601,4/20/2021,AMCI,AC-533,42,U,J,2.51,Y,0,1701800002,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,11/15/2019,AMCI,AC-487,51,M,A,2.47,Y,0,1902300163,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,11/4/2017,AMCI,AC-218,51,U,J,2.46,Y,1,1603000426,,,,SAME TRAP. ONLY 1 SWAB,0,0,,
SMNWR_E,SMNWR1601,4/28/2018,AMCI,AC-349,48,U,J,2.46,Y,1,1603000256,,,,under silt fence,0,0,,
SMNWR_W,SMNWR3001,12/22/2019,AMCI,AC-513,54,M,A,2.45,Y,0,1902300197,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,12/4/2018,AMCI,AC-286,45,U,A,2.44,N,,,,,,Recapture,0,0,,
SMNWR_E,SMNWR1601,11/27/2018,AMCI,AC-460,52,U,J,2.41,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,5/3/2018,AMCI,AC-357,48,U,J,2.40,Y,1,1701900009,,,,"very light stripes, missing 1 toe on foot 2",0,0,,
SMNWR_W,SMNWR3001,11/24/2019,AMCI,AC-500,51,M,A,2.39,Y,0,1902300177,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,4/23/2018,AMCI,ac-327,45,U,J,2.38,Y,1,1702000037,,,,,0,0,,
SMNWR_W,SMNWR3001,5/9/2018,AMCI,AC-368,44,U,J,2.38,Y,1,1603000272,,,,,0,0,,
SMNWR_W,SMNWR3001,5/5/2021,AMCI,AC-547,44,U,J,2.37,Y,0,1702000061,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,11/24/2019,AMCI,AC-501,50,M,A,2.36,Y,0,1902300178,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/20/2021,AMCI,AC-532,40,U,J,2.36,Y,0,1701800001,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,4/10/2018,AMCI,ac-298,49,U,J,2.35,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,4/24/2018,AMCI,AC-336,44,U,J,2.35,Y,1,1702000047,,,,,0,0,,
SMNWR_W,SMNWR3001,5/1/2018,AMCI,AC-351,44,U,J,2.35,Y,1,1701900006,,,,,0,0,,
SMNWR_E,SMNWR0145,4/23/2018,AMCI,AC-328,44,U,J,2.34,Y,1,1702000039,,,,,0,0,,
SMNWR_E,SMNWR0145,3/29/2019,AMCI,AC-472,40,U,J,2.33,N,,,,,,,0,0,,
SMNWR_E,SMNWR1601,12/28/2017,AMCI,AC-219,47,U,J,2.32,Y,0,1603000595,neg,0,,Recapture; swab 595,0,0,,
SMNWR_E,SMNWR1601,11/27/2019,AMCI,AC-503,46,M,A,2.31,Y,0,1902300182,neg,0,,Recapture,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-015,34,U,J,2.31,Y,0,1903700283,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR0145,12/9/2017,AMCI,AC-224,47,U,J,2.30,Y,0,1603000201,neg,0,,"Recapture; swab 201 regenerating tail, large jaws, looks like a male, very swollen cloaca",1,0,,
SMNWR_E,SMNWR1601,4/24/2018,AMCI,AC-335,44,U,J,2.30,Y,1,1702000046,,,,,0,0,,
SMNWR_E,SMNWR1601,5/9/2018,AMCI,AC-367,47,U,J,2.28,Y,1,1603000271,,,,,0,0,,
SMNWR_E,SMNWR0145,11/14/2018,AMCI,AC-457,45,U,A,2.26,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-550,45,U,J,2.26,Y,0,1702000066,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,11/9/2018,AMCI,AC-453,44,M,A,2.25,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,11/15/2019,AMCI,AC-486,49,M,A,2.24,Y,0,1902300162,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,4/16/2018,AMCI,ac-304,44,U,J,2.24,N,,,,,, ,0,0,,
SMNWR_E,SMNWR1601,5/5/2021,AMCI,AC-548,42,U,J,2.24,Y,0,1702000062,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,12/14/2019,AMCI,AC-509,54,M,A,2.23,Y,0,1902300189,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,11/24/2019,AMCI,AC-503,50,M,A,2.22,Y,0,1902300181,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/8/2018,AMCI,ac-294,45,U,J,2.19,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,5/16/2018,AMCI,AC-448,41,U,J,2.19,N,,,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-402,40,U,J,2.19,Y,1,1603000326,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR0145,11/10/2017,AMCI,AC-224,52,U,J,2.17,Y,1,1603000221,,,,,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,ac-325,44,U,J,2.17,Y,1,1702000036,,,,,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-392,42,U,J,2.17,Y,1,1603000342,,,,,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,AC-316,43,U,J,2.16,Y,1,1702000026,,,,"THSA had it in its mouth, teeth bite marks/missing tail; DEAD M002 vial label",1,0,,
SMNWR_W,SMNWR3001,5/11/2021,AMCI,AC-549,42,U,J,2.16,Y,0,1702000064,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,11/23/2017,AMCI,AC-186,49,U,J,2.15,Y,1,1603000288,,,,Recapture; slightly swollen cloaca,0,0,,
SMNWR_E,SMNWR1601,4/17/2018,AMCI,ac-308,45,U,J,2.14,Y,1,1702000017,,,,,0,0,,
SMNWR_E,SMNWR1601,4/14/2018,AMCI,ac-300,44,U,J,2.13,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,4/21/2020,AMCI,AC20-006,40,U,J,2.13,Y,0,1903700271,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR0145,4/24/2018,AMCI,AC-337,45,U,J,2.12,Y,1,1702000048,,,,,0,0,,
SMNWR_E,SMNWR1601,5/12/2021,AMCI,AC-560,45,U,J,2.12,Y,0,1702000076,neg,0,,,0,0,,
SMNWR_E,SMNWR0145,4/25/2018,AMCI,AC-341,44,U,J,2.12,Y,1,1603000248,,,,,0,0,,
SMNWR_E,SMNWR1601,4/20/2021,AMCI,AC-534,40,U,J,2.12,Y,0,1701800003,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/15/2018,AMCI,AC-410,40,U,J,2.12,Y,1,1603000334,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,4/23/2021,AMCI,AC-536,44,U,J,2.10,Y,0,1701800005,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/9/2018,AMCI,ac-297,44,U,J,2.1,N,,,,,,,0,0,,
SMNWR_W,SMNWR3001,5/12/2021,AMCI,AC-558,38,U,J,2.1,Y,0,1702000074,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-435,43,U,J,2.09,N,,,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/5/2021,AMCI,AC-545,43,U,J,2.09,Y,0,1702000059,pos,33.4353094340407,,,0,0,,
SMNWR_E,SMNWR0145,4/23/2018,AMCI,AC-330,42,U,J,2.09,Y,1,1702000040,,,,,0,0,,
SMNWR_E,SMNWR1601,12/6/2017,AMCI,AC-256,51,U,J,2.08,Y,0,1603000297,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-406,42,U,J,2.08,Y,1,1603000330,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/5/2021,AMCI,AC-540,49,U,J,2.07,Y,0,1702000054,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/13/2018,AMCI,ac-299,43,U,J,2.07,N,,,,,,,0,0,,
SMNWR_E,SMNWR0145,4/23/2018,AMCI,AC-331,42,U,J,2.07,Y,1,1702000043,,,,,0,0,,
SMNWR_W,SMNWR3001,5/7/2018,AMCI,AC-360,41,U,J,2.07,Y,1,1701900010,,,,,0,0,,
SMNWR_E,SMNWR1601,1/13/2018,AMCI,AC-281,46,U,J,2.06,Y,1,1603000592,,,,miscoded VIE. Should be 1601 batch XOXX,0,0,,
SMNWR_W,SMNWR3001,5/8/2018,AMCI,AC-363,49,U,J,2.04,Y,1,1603000267,,,,,0,0,,
SMNWR_W,SMNWR3001,11/24/2019,AMCI,AC-498,46,M,A,2.04,Y,0,1902300175,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/28/2018,AMCI,AC-350,44,U,J,2.04,Y,1,1603000257,,,,under log; not metamorph; miscoded VIE? Should be xxYx,0,0,,
SMNWR_W,SMNWR3001,5/16/2018,AMCI,AC-445,40,U,J,2.04,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-370,40,U,J,2.03,Y,1,1603000274,,,,,0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-328,,U,J,2.03,N,,,,,,Recapture,0,0,,
SMNWR_E,SMNWR1601,4/17/2018,AMCI,ac-311,43,U,J,2.01,Y,1,1702000021,,,,,0,0,,
SMNWR_W,SMNWR3001,5/5/2021,AMCI,AC-546,42,U,J,2.01,Y,0,1702000060,neg,0,,,0,0,,
SMNWR_W,SMNWR3001,5/5/2021,AMCI,AC-544,40,U,J,2.01,Y,0,1702000058,neg,0,,,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-012,35,U,J,2.01,Y,0,1903700281,neg,0,,Headstart w/SIX LEGS!,0,0,,
SMNWR_E,SMNWR1601,4/23/2018,AMCI,AC-318,42,U,J,2.00,Y,1,1702000027,,,,,0,0,,
SMNWR_W,SMNWR3001,5/15/2018,AMCI,AC-411,40,U,J,2.00,Y,1,1603000335,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,4/12/2020,AMCI,AC20-001,40,U,J,2.00,Y,0,1903700258,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,4/28/2020,AMCI,AC20-009,34,U,J,2.00,Y,0,1903700278,neg,0,,Headstart,0,0,,
SMNWR_E,SMNWR1601,3/7/2018,AMCI,ac-286,51,U,A,1.99,Y,1,1702000008,,,,,0,0,,
SMNWR_E,SMNWR1601,5/15/2018,AMCI,AC-419,42,U,J,1.99,N,,,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/16/2018,AMCI,AC-443,40,U,J,1.99,N,,,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR0145,4/23/2018,AMCI,AC-334,43,U,J,1.98,Y,1,1702000045,,,,,0,0,,
SMNWR_E,SMNWR1601,4/8/2018,AMCI,ac-292,43,U,J,1.98,N,,,,,,tail appeared clipped,0,0,,
SMNWR_E,SMNWR1601,5/16/2018,AMCI,AC-428,43,U,J,1.98,N,,,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/15/2018,AMCI,AC-378,40,U,J,1.98,Y,1,1603000312,,,,,0,0,,
SMNWR_E,SMNWR1601,5/18/2018,AMCI,AC-382,,U,J,1.98,Y,1,1603000317,,,,,0,0,,
SMNWR_W,SMNWR3001,5/17/2018,AMCI,AC-385,42,U,J,1.97,Y,1,1603000314,,,,tagged 5/18,0,0,,
SMNWR_W,SMNWR3001,5/15/2018,AMCI,AC-380,40,U,J,1.97,Y,1,1603000346,,,,tagged 5/18,0,0,,
SMNWR_E,SMNWR1601,4/28/2018,AMCI,AC-348,43,U,J,1.96,Y,1,1603000255,,,,missing tip of tail,1,0,,
SMNWR_W,SMNWR3001,5/18/2018,AMCI,AC-436,43,U,J,1.96,N,,,,,,no swab,0,0,,
