Site,SubSite,CaptureDate,Species,IndividualID,SVLmm,Sex,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/sawb,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
SanFrancisquito,1,7/9/19,RADR,836530588,85.0,F,A,65.0,Y,0,1904200189,pos,52388.1981687321,19ARMI1903,LG19-022 -S45,0,,,
SanFrancisquito,1,7/9/19,RADR,836530365,74.0,F,A,53.0,Y,0,1904200190,neg,0,19ARMI1868,LG19-022 -S30,0,,,
SanFrancisquito,1,7/9/19,RADR,044038343,85.0,M,A,69.0,Y,0,1904200191,neg,0,19ARMI1930,LG19-024 -S1,0,,,
SanFrancisquito,1,7/9/19,RADR,845263562,75.0,F,A,44.0,Y,0,1904200192,neg,0,19ARMI1922,LG19-024 -S3,0,,,
SanFrancisquito,1,7/9/19,RADR,845263611,85.0,F,A,66.0,Y,0,1904200193,neg,0,19ARMI1943,LG19-024 -S5,0,,,
SanFrancisquito,1,7/9/19,RADR,845263552,93.0,F,A,91.0,Y,0,1904200194,pos,9673.51819958676,19ARMI1956,LG19-024 -S9,0,,,
SanFrancisquito,1,7/9/19,RADR,845263026,82.0,M,A,64.0,Y,0,1904200195,neg,0,19ARMI1931,LG19-024 -S14,0,,,
SanFrancisquito,1,7/9/19,RADR,836544313,93.0,F,A,93.0,Y,0,1904200196,pos,2814.04555484299,19ARMI1931,LG19-024 -S16,0,,,
SanFrancisquito,1,7/9/19,RADR,845262825,73.0,M,A,39.0,Y,0,1904200197,neg,0,19ARMI1913,LG19-024 -S19,0,,,
SanFrancisquito,1,7/9/19,RADR,845263375,72.0,F,A,37.0,Y,0,1904200198,neg,0,19ARMI1957,LG19-024 -S24,0,,,
SanFrancisquito,1,7/9/19,RADR,845263089,77.0,M,A,47.0,Y,0,1904200199,neg,0,19ARMI1925,LG19-024 -S25,0,,,
SanFrancisquito,1,7/9/19,RADR,836571085,76.0,M,A,48.0,Y,0,1904200200,neg,0,19ARMI1912,LG19-024 -S26,0,,,
SanFrancisquito,1,7/9/19,RADR,836543595,80.0,M,A,55.0,Y,0,1904200201,neg,0,,LG19-024 -S29,0,,,
SanFrancisquito,1,7/9/19,RADR,842795814,82.0,F,A,75.0,Y,0,1904200202,pos,111.6176867777,19ARMI1921,LG19-024 -S30,0,,,
SanFrancisquito,1,7/9/19,RADR,842807344,97.0,F,A,130.0,Y,0,1904200203,pos,43882.1219164716,19ARMI1962,LG19-024 -S31,0,,,
SanFrancisquito,1,7/10/19,RADR,044034821,88.0,M,A,75.0,Y,0,1904200204,neg,0,19ARMI1951,LG19-024 -S36,0,,,
SanFrancisquito,1,7/10/19,RADR,842789008,80.0,M,A,81.0,Y,0,1904200205,pos,2672.01727863079,19ARMI1944,LG19-024 -S37,0,,,
SanFrancisquito,1,7/10/19,RADR,842796060,70.0,M,A,33.0,Y,0,1904200206,pos,23539.291694052,19ARMI1917,LG19-024 -S39,0,,,
SanFrancisquito,1,7/10/19,RADR,842802314,90.0,F,A,69.0,Y,0,1904200207,neg,0,19ARMI1960,LG19-024 -S40,0,,,
SanFrancisquito,1,7/10/19,RADR,842805337,75.0,M,A,57.0,Y,0,1904200208,pos,41.4408060210515,19ARMI1909,LG19-024 -S41,0,,,
SanFrancisquito,1,7/10/19,RADR,044057262,84.0,M,A,70.0,Y,0,1904200209,neg,0,19ARMI1940,LG19-024 -S42,0,,,
SanFrancisquito,1,7/10/19,RADR,836530322,85.0,M,A,79.0,Y,0,1904200210,neg,0,19ARMI1915,LG19-024 -S48,0,,,
SanFrancisquito,1,7/10/19,RADR,842789539,97.0,F,A,105.0,Y,0,1904200211,neg,0,19ARMI1910,LG19-024 -S49,0,,,
SanFrancisquito,1,7/10/19,RADR,842799624,70.0,M,A,46.0,Y,0,1904200212,neg,0,19ARMI1938,LG19-024 -S50,0,,,
SanFrancisquito,1,7/10/19,RADR,842806843,84.0,F,A,66.0,Y,0,1904200213,neg,0,19ARMI1948,LG19-024 -S51,0,,,
SanFrancisquito,1,7/10/19,RADR,842795625,80.0,F,A,65.0,Y,0,1904200214,neg,0,19ARMI1924,LG19-024 -S53,0,,,
SanFrancisquito,1,7/10/19,RADR,842801302,73.0,M,A,40.0,Y,0,1904200215,pos,509.795080005235,19ARMI1920,LG19-025 -S6,0,,,
SanFrancisquito,1,7/10/19,RADR,836545292,106.0,F,A,155.0,Y,0,1904200216,neg,0,19ARMI1929,LG19-025 -S8,0,,,
SanFrancisquito,1,7/10/19,RADR,842800513,80.0,F,A,82.0,Y,0,1904200217,pos,2559.73314965683,19ARMI1923,LG19-025 -S13,0,,,
SanFrancisquito,1,7/10/19,RADR,842802279,80.0,F,A,56.0,Y,0,1904200218,pos,10780.5221166485,19ARMI1947,LG19-025 -S14,0,,,
SanFrancisquito,1,7/10/19,RADR,836538638,87.0,F,A,67.0,Y,0,1904200219,neg,0,19ARMI1928,LG19-025 -S18,0,,,
SanFrancisquito,1,7/10/19,RADR,842798812,73.0,M,A,46.0,Y,0,1904200220,neg,0,19ARMI1961,LG19-025 -S19,0,,,
SanFrancisquito,1,7/10/19,RADR,842798127,76.0,M,A,42.0,Y,0,1904200221,neg,0,19ARMI1963,LG19-025 -S21,0,,,
SanFrancisquito,1,7/10/19,RADR,842802357,78.0,F,A,50.0,Y,0,1904200222,pos,856.268958669203,19ARMI1935,LG19-025 -S25,0,,,
SanFrancisquito,1,7/10/19,RADR,841562309,85.0,M,A,66.0,Y,0,1904200223,neg,0,19ARMI1916,LG19-025 -S27,0,,,
SanFrancisquito,1,7/11/19,RADR,842799272,77.0,M,A,56.0,Y,0,1904200224,pos,563.891542146666,19ARMI1958,LG19-025 -S36,0,,,
SanFrancisquito,1,9/17/19,RADR,845296064,92.0,F,A,78.0,Y,0,1904200225,pos,2371.64013706184,18ARMI1058,ARB19-038 -S1,0,,,
SanFrancisquito,1,9/17/19,RADR,044063269,92.0,F,A,98.0,Y,0,1904200226,neg,0,,ARB19-038 -S2,0,,,
SanFrancisquito,1,9/17/19,RADR,845263562,75.0,F,A,44.5,Y,0,1904200227,pos,665442.214511643,,ARB19-038 -S3,0,,,
SanFrancisquito,1,9/17/19,RADR,842799610,69.0,M,A,46.5,Y,0,1904200228,pos,10015.6162452688,18ARMI1043,ARB19-038 -S10,0,,,
SanFrancisquito,1,9/17/19,RADR,845263552,88.0,F,A,101.0,Y,0,1904200229,neg,0,,ARB19-038 -S14,0,,,
SanFrancisquito,1,9/17/19,RADR,108008536,87.0,M,A,73.0,Y,0,1904200230,pos,292549.944329764,18ARMI1079,ARB19-038 -S15,0,,,
SanFrancisquito,1,9/17/19,RADR,836525271,96.0,F,A,122.0,Y,0,1904200231,pos,44910.6942099754,,ARB19-038 -S16,0,,,
SanFrancisquito,1,9/17/19,RADR,845263026,81.0,M,A,69.0,Y,0,1904200232,pos,71821.7940845251,,ARB19-038 -S17,0,,,
SanFrancisquito,1,9/17/19,RADR,845296512,60.0,M,A,35.0,Y,0,1904200233,neg,0,19ARMI1936,ARB19-038 -S21,0,,,
SanFrancisquito,1,9/17/19,RADR,845296031,81.0,F,A,60.0,Y,0,1904200234,neg,0,18ARMI1068,ARB19-038 -S22,0,,,
SanFrancisquito,1,9/17/19,RADR,044032618,98.0,F,A,137.0,Y,0,1904200235,pos,9927.28257023825,,ARB19-038 -S23,0,,,
SanFrancisquito,1,9/17/19,RADR,845296026,75.0,M,A,42.0,Y,0,1904200236,pos,23220.6557326571,18ARMI1069,ARB19-038 -S24,0,,,
SanFrancisquito,1,9/17/19,RADR,044050287,102.0,F,A,120.0,Y,0,1904200237,pos,4947.36595061491,19ARMI1870,ARB19-038 -S25,0,,,
SanFrancisquito,1,9/17/19,RADR,845295886,101.0,F,A,116.0,Y,0,1904200238,pos,7280.73393107542,18ARMI1047,ARB19-038 -S26,0,,,
SanFrancisquito,1,9/17/19,RADR,845296527,72.0,M,A,41.0,Y,0,1904200239,pos,3341.25330446306,19ARMI1887,ARB19-038 -S27,0,,,
SanFrancisquito,1,9/17/19,RADR,845296047,62.0,M,A,29.0,Y,0,1904200240,pos,669.535884134416,18ARMI1072,ARB19-038 -S28,0,,,
SanFrancisquito,1,9/17/19,RADR,845296075,77.0,M,A,49.0,Y,0,1904200241,pos,207.229497317591,18ARMI1075,ARB19-038 -S29,0,,,
SanFrancisquito,1,9/17/19,RADR,845296321,72.0,M,A,48.0,Y,0,1904200242,pos,2113.65447943057,19ARMI1872,ARB19-038 -S30,0,,,
SanFrancisquito,1,9/17/19,RADR,836529120,78.0,F,A,76.0,Y,0,1904200243,pos,12843.9261623162,18ARMI1057,ARB19-038 -S31,0,,,
SanFrancisquito,1,9/17/19,RADR,836383541,79.0,M,A,63.0,Y,0,1904200244,pos,2418.97406700535,18ARMI1078,ARB19-038 -S32,0,,,
SanFrancisquito,1,9/17/19,RADR,044035879,80.0,F,A,72.0,Y,0,1904200245,pos,1436.25935268244,,ARB19-038 -S33,0,,,
SanFrancisquito,1,9/17/19,RADR,845296294,72.0,M,A,45.0,Y,0,1904200246,pos,1578.95335596195,18ARMI1054,ARB19-038 -S34,0,,,
SanFrancisquito,1,9/17/19,RADR,845296113,67.0,M,A,46.0,Y,0,1904200247,pos,644.906646982312,18ARMI1070,ARB19-038 -S35,0,,,
SanFrancisquito,1,9/17/19,RADR,842795814,85.0,F,A,74.0,Y,0,1904200248,pos,191.871171323909,,ARB19-038 -S37,0,,,
SanFrancisquito,1,9/17/19,RADR,845296621,86.0,F,A,99.0,Y,0,1904200249,neg,0,18ARMI1045,ARB19-038 -S41,0,,,
SanFrancisquito,1,9/18/19,RADR,836530588,82.0,F,A,73.0,Y,0,1904200250,pos,476.212822690619,,ARB19-038 -S42,0,,,
SanFrancisquito,1,9/18/19,RADR,845296598,89.0,F,A,88.0,Y,0,1904200251,pos,429.648507763596,18ARMI1046,ARB19-038 -S44,0,,,
SanFrancisquito,1,9/18/19,RADR,044056598,83.0,M,A,76.0,Y,0,1904200252,neg,0,18ARMI1052,ARB19-038 -S45,0,,,
SanFrancisquito,1,9/18/19,RADR,842799050,80.0,F,A,82.0,Y,0,1904200253,pos,73.0558314961626,18ARMI1066,ARB19-038 -S46,0,,,
SanFrancisquito,1,9/18/19,RADR,836515103,90.0,F,A,99.0,Y,0,1904200254,pos,29.981548481996,18ARMI1065,ARB19-038 -S47,0,,,
SanFrancisquito,1,9/18/19,RADR,845295884,98.0,F,A,106.0,Y,0,1904200255,pos,218.840257539127,18ARMI1063,ARB19-038 -S48,0,,,
SanFrancisquito,1,9/18/19,RADR,842795374,74.0,M,A,65.0,Y,0,1904200256,neg,0,18ARMI1056,ARB19-038 -S49,0,,,
SanFrancisquito,1,9/18/19,RADR,842802279,85.0,F,A,71.0,Y,0,1904200257,neg,0,,ARB19-040 -S5,0,,,
SanFrancisquito,1,9/18/19,RADR,836525009,87.0,F,A,91.0,Y,0,1904200258,neg,0,18ARMI1061,ARB19-040 -S6,0,,,
SanFrancisquito,1,9/18/19,RADR,108005553,106.0,F,A,158.0,Y,0,1904200259,neg,0,18ARMI1077,ARB19-040 -S7,0,,,
SanFrancisquito,1,9/18/19,RADR,845296815,85.0,M,A,74.0,Y,0,1904200260,neg,0,19ARMI1927,ARB19-040 -S8,0,,,
SanFrancisquito,1,9/18/19,RADR,845296054,77.0,M,A,49.0,Y,0,1904200261,pos,22812.8684169676,18ARMI1041,ARB19-040 -S13,0,,,
SanFrancisquito,1,9/18/19,RADR,835517518,84.0,F,A,88.0,Y,0,1904200262,pos,12447.5621996819,18ARMI1053,ARB19-040 -S15,0,,,
SanFrancisquito,1,9/18/19,RADR,842798127,72.0,M,A,45.0,Y,0,1904200263,pos,6106.90563855797,,ARB19-040 -S16,0,,,
SanFrancisquito,1,9/18/19,RADR,836517591,88.0,F,A,67.0,Y,0,1904200264,pos,166.855639525074,18ARMI1048,ARB19-040 -S17,0,,,
SanFrancisquito,1,9/18/19,RADR,836383541,79.0,M,A,63.0,Y,0,1904200265,pos,1931.8312285819,,ARB19-040 -S18,0,,,
SanFrancisquito,1,9/18/19,RADR,836571085,69.0,M,A,50.0,Y,0,1904200266,neg,0,,ARB19-040 -S19,0,,,
SanFrancisquito,1,9/18/19,RADR,845296001,87.0,F,A,65.0,Y,0,1904200267,pos,26.8845500338963,18ARMI1073,ARB19-040 -S24,0,,,
SanFrancisquito,1,9/18/19,RADR,845296532,92.0,F,A,103.0,Y,0,1904200268,pos,2262.70819075523,18ARMI1059,ARB19-040 -S25,0,,,
SanFrancisquito,1,9/18/19,RADR,845296834,82.0,F,A,75.0,Y,0,1904200269,pos,183.683104885443,19ARMI1858,ARB19-040 -S26,0,,,
SanFrancisquito,1,9/18/19,RADR,845296085,86.0,F,A,80.0,Y,0,1904200270,pos,3545.3299850311,18ARMI1071,ARB19-040 -S27,0,,,
SanFrancisquito,1,9/18/19,RADR,836380853,73.0,M,A,46.0,Y,0,1904200271,neg,0,18ARMI1055,ARB19-040 -S33,0,,,
SanFrancisquito,1,9/18/19,RADR,845296024,77.0,F,A,53.0,Y,0,1904200272,pos,43.5544183876678,19ARMI1861,ARB19-040 -S35,0,,,
SanFrancisquito,1,9/18/19,RADR,845296069,80.0,F,A,69.0,Y,0,1904200273,pos,2695.79308074952,18ARMI1044,ARB19-040 -S36,0,,,
SanFrancisquito,1,9/18/19,RADR,845295888,87.0,M,A,77.0,Y,0,1904200274,neg,0,19ARMI1906,ARB19-040 -S38,0,,,
SanFrancisquito,1,9/18/19,RADR,845296548,72.0,M,A,65.0,Y,0,1904200275,neg,0,18ARMI1064,ARB19-040 -S39,0,,,
SanFrancisquito,1,9/18/19,RADR,845296549,89.0,F,A,72.0,Y,0,1904200276,neg,0,18ARMI1067,ARB19-040 -S40,0,,,
SanFrancisquito,1,9/18/19,RADR,845296347,73.0,M,A,47.0,Y,0,1904200277,neg,0,18ARMI1076,ARB19-040 -S41,0,,,
SanFrancisquito,1,9/18/19,RADR,836534277,76.0,F,A,82.0,Y,0,1904200278,neg,0,18ARMI1062,ARB19-040 -S42,0,,,
SanFrancisquito,1,9/18/19,RADR,845296286,76.0,M,A,52.0,Y,0,1904200279,pos,213.682582154568,18ARMI1080,ARB19-040 -S43,0,,,
SanFrancisquito,1,9/18/19,RADR,842789539,90.0,F,A,108.0,Y,0,1904200280,neg,0,,ARB19-040 -S45,0,,,
SanFrancisquito,1,9/18/19,RADR,845263795,85.0,F,A,85.0,Y,0,1904200281,pos,10839.4528165045,,ARB19-040 -S46,0,,,
SanFrancisquito,1,9/19/19,RADR,842806843,78.0,F,A,67.0,Y,0,1904200282,neg,0,,ARB19-040 -S47,0,,,
SanFrancisquito,1,9/19/19,RADR,845296123,100.0,F,A,157.0,Y,0,1904200283,neg,0,18ARMI1060,ARB19-040 -S49,0,,,
SanFrancisquito,1,9/19/19,RADR,845263303,77.0,M,A,53.0,Y,0,1904200284,neg,0,,ARB19-040 -S50,0,,,
SanFrancisquito,1,9/19/19,RADR,842795625,80.0,F,A,63.0,Y,0,1904200285,pos,14.9009490323679,,ARB19-040 -S52,0,,,
SanFrancisquito,1,9/19/19,RADR,836534551,85.0,F,A,85.0,Y,0,1904200286,neg,0,18ARMI1908,ARB19-040 -S53,0,,,
SanFrancisquito,1,9/19/19,RADR,845263038,75.0,M,A,56.0,Y,0,1904200287,pos,37.6700171025121,,ARB19-040 -S54,0,,,
SanFrancisquito,1,9/19/19,RADR,842801345,79.0,F,A,71.0,Y,0,1904200288,neg,0,18ARMI1042,ARB19-040 -S55,0,,,
SanFrancisquito,1,9/19/19,RADR,845295853,91.0,F,A,100.0,Y,0,1904200289,pos,61152.3428988903,18ARMI1049,ARB19-040 -S56,0,,,
SanFrancisquito,1,9/19/19,RADR,845296576,68.0,M,A,40.0,Y,0,1904200290,pos,973.302778093794,18ARMI1074,ARB19-040 -S57,0,,,
SanFrancisquito,1,9/19/19,RADR,836380350,88.0,F,A,91.0,Y,0,1904200291,neg,0,,ARB19-041 -S1,0,,,
SanFrancisquito,1,9/19/19,RADR,845295872,91.0,F,A,109.0,Y,0,1904200292,pos,104407.177220265,19ARMI1939,ARB19-041 -S4,0,,,
SanFrancisquito,1,9/19/19,RADR,044034288,89.0,F,A,94.0,Y,0,1904200293,pos,8214.05340235763,,ARB19-041 -S5,0,,,
SanFrancisquito,1,9/19/19,RADR,842801302,75.0,M,A,50.0,Y,0,1904200294,neg,0,,ARB19-041 -S7,0,,,
SanFrancisquito,1,9/19/19,RADR,842800118,79.0,F,A,48.0,Y,0,1904200295,pos,3026.89458971944,18ARMI1103,ARB19-041 -S9,0,,,
SanFrancisquito,1,9/19/19,RADR,044050895,82.0,M,A,63.0,Y,0,1904200296,neg,0,,ARB19-041 -S10,0,,,
SanFrancisquito,1,9/19/19,RADR,841559829,75.0,M,A,42.0,Y,0,1904200297,pos,1071.46079558809,18ARMI1093,ARB19-041 -S11,0,,,
SanFrancisquito,1,9/19/19,RADR,845296382,74.0,M,A,40.0,Y,0,1904200298,neg,0,19ARMI1950,ARB19-041 -S12,0,,,
SanFrancisquito,1,9/19/19,RADR,836542864,88.0,M,A,82.0,Y,0,1904200299,pos,42.1528392645851,18ARMI1115,ARB19-041 -S19,0,,,
SanFrancisquito,1,9/19/19,RADR,842802314,81.0,F,A,81.0,Y,0,1904200300,pos,46309.2041884093,,ARB19-041 -S21,0,,,
SanFrancisquito,1,9/19/19,RADR,845296080,73.0,M,A,47.0,Y,0,1904200301,pos,728.569700379379,18ARMI1051,ARB19-041 -S22,0,,,
SanFrancisquito,1,9/19/19,RADR,836383513,80.0,M,A,70.0,Y,0,1904200302,pos,2812.12860541257,,ARB19-041 -S23,0,,,
SanFrancisquito,1,9/19/19,RADR,845296015,70.0,F,A,37.0,Y,0,1904200303,neg,0,18ARMI1092,ARB19-041 -S24,0,,,
SanFrancisquito,1,9/19/19,RADR,845296562,74.0,F,A,69.0,Y,0,1904200304,pos,887.75947106247,18ARMI1108,ARB19-041 -S29,0,,,
SanFrancisquito,1,9/19/19,RADR,845263859,73.0,M,A,44.0,Y,0,1904200305,pos,5253.11905753086,,ARB19-041 -S30,0,,,
SanFrancisquito,1,9/19/19,RADR,845296784,89.0,F,A,82.0,Y,0,1904200306,neg,0,18ARMI1112,ARB19-041 -S32,0,,,
SanFrancisquito,1,9/19/19,RADR,845296361,42.0,F,J,7.8,Y,0,1904200307,neg,0,19ARMI1878,ARB19-041 -S35,0,,,
SanFrancisquito,1,9/19/19,RADR,836541098,71.0,M,A,53.3,Y,0,1904200308,pos,2158.77960425043,19ARMI1897,ARB19-041 -S36,0,,,
SanFrancisquito,1,8/3/21,RADR,836380350,93.0,F,A,75.0,Y,0,2101900001,pos,52138.8974096191,,CJH21-022 -S2,0,,,
SanFrancisquito,1,8/3/21,RADR,845263127,81.0,M,A,53.0,Y,0,2101900002,pos,8372.28487709127,,CJH21-022 -S3,0,,,
SanFrancisquito,1,8/3/21,RADR,845530361,98.0,F,A,86.0,Y,0,2101900003,pos,14931.4424902335,19ARMI1946,CJH21-022 -S4,0,,,
SanFrancisquito,1,8/3/21,RADR,845529036,101.0,F,A,112.0,Y,0,2101900004,pos,176444.621584028,19ARMI1880,CJH21-022 -S6,0,,,
SanFrancisquito,1,8/3/21,RADR,845263026,75.0,M,A,46.0,Y,0,2101900005,pos,3278105.49647692,,CJH21-022 -S9,0,,,
SanFrancisquito,1,8/3/21,RADR,842802574,90.0,F,A,70.0,Y,0,2101900006,pos,45932.065056113,,CJH21-022 -S10,0,,,
SanFrancisquito,1,8/3/21,RADR,836525271,95.0,F,A,72.0,Y,0,2101900007,pos,6479902.51059831,,CJH21-022 -S12,0,,,
SanFrancisquito,1,8/3/21,RADR,845531026,97.0,F,A,78.0,Y,0,2101900008,pos,108764.479785926,19ARMI1914,CJH21-022 -S13,0,,,
SanFrancisquito,1,8/3/21,RADR,845530362,80.0,M,A,52.0,Y,0,2101900010,pos,1112.38030255426,19ARMI1896,CJH21-022 -S15,0,,,
SanFrancisquito,1,8/3/21,RADR,845527789,75.0,M,A,48.0,Y,0,2101900011,pos,4331.76266970861,21ARMI0673,CJH21-022 -S16,0,,,
SanFrancisquito,1,8/3/21,RADR,842799610,66.0,M,A,33.0,Y,0,2101900012,pos,2955.55607142027,,CJH21-022 -S17,0,,,
SanFrancisquito,1,8/3/21,RADR,836545625,81.0,M,A,57.0,Y,0,2101900013,pos,3280.34008932313,,CJH21-022 -S18,0,,,
SanFrancisquito,1,8/3/21,RADR,845296815,82.0,M,A,57.0,Y,0,2101900014,pos,4118.74290583353,,CJH21-022 -S19,0,,,
SanFrancisquito,1,8/3/21,RADR,845263569,99.0,F,A,93.0,Y,0,2101900016,pos,288983.46891618,,CJH21-022 -S22,0,,,
SanFrancisquito,1,8/3/21,RADR,845527786,100.0,F,A,94.0,Y,0,2101900017,pos,20303.6074011871,19ARMI1860,CJH21-022 -S23,0,,,
SanFrancisquito,1,8/3/21,RADR,845263051,93.0,F,A,85.0,Y,0,2101900018,pos,994.082148504813,,CJH21-022 -S24,0,,,
SanFrancisquito,1,8/3/21,RADR,836524257,104.0,F,A,110.0,Y,0,2101900019,pos,21676.2414307595,,CJH21-022 -S25,0,,,
SanFrancisquito,1,8/3/21,RADR,836544312,92.0,F,A,75.0,Y,0,2101900020,pos,1487051.78491938,,CJH21-022 -S26,0,,,
SanFrancisquito,1,8/3/21,RADR,845295872,88.0,F,A,79.0,Y,0,2101900021,pos,292749.367445787,,CJH21-022 -S27,0,,,
SanFrancisquito,1,8/3/21,RADR,845263552,92.0,F,A,81.0,Y,0,2101900022,pos,22320.7939320736,,CJH21-022 -S28,0,,,
SanFrancisquito,1,8/3/21,RADR,845532615,78.0,M,A,58.0,Y,0,2101900023,pos,13307.2087163023,19ARMI1895,CJH21-022 -S29,0,,,
SanFrancisquito,1,8/3/21,RADR,845528852,107.0,F,A,120.0,Y,0,2101900024,pos,9160.28127701559,20ARMI0931,CJH21-022 -S31,0,,,
SanFrancisquito,1,8/3/21,RADR,845534266,73.0,M,A,41.0,Y,0,2101900025,pos,1301130.22507495,21ARMI0688,CJH21-022 -S32,0,,,
SanFrancisquito,1,8/3/21,RADR,845535776,87.0,M,A,62.0,Y,0,2101900026,pos,743.110720586369,18ARMI1090,CJH21-022 -S34,0,,,
SanFrancisquito,1,8/3/21,RADR,836513519,77.0,M,A,43.0,Y,0,2101900027,pos,10285.36130451,,CJH21-022 -S35,0,,,
SanFrancisquito,1,8/3/21,RADR,845296113,74.0,M,A,38.0,Y,0,2101900028,pos,3410.26217170716,,CJH21-022 -S36,0,,,
SanFrancisquito,1,8/3/21,RADR,845296123,108.0,F,A,122.0,Y,0,2101900029,pos,7788.85769903605,,CJH21-022 -S37,0,,,
SanFrancisquito,1,8/3/21,RADR,836521368,82.0,M,A,61.0,Y,0,2101900030,pos,2708.68294407291,,CJH21-022 -S38,0,,,
SanFrancisquito,1,8/3/21,RADR,841559829,70.0,M,A,33.0,Y,0,2101900031,pos,48077.7708137008,,CJH21-022 -S39,0,,,
SanFrancisquito,1,8/3/21,RADR,845530620,81.0,F,A,60.0,Y,0,2101900032,pos,434654.701950984,21ARMI0666,CJH21-022 -S40,0,,,
SanFrancisquito,1,8/3/21,RADR,845535524,80.0,M,A,55.0,Y,0,2101900033,pos,22812.8684169676,,CJH21-022 -S41,0,,,
SanFrancisquito,1,8/3/21,RADR,845531848,86.0,F,A,74.0,Y,0,2101900034,pos,307261.466563479,21ARMI0682,CJH21-022 -S42,0,,,
SanFrancisquito,1,8/3/21,RADR,845534639,75.0,M,A,51.0,Y,0,2101900035,pos,1622.58375091555,19ARMI1885,CJH21-022 -S43,0,,,
SanFrancisquito,1,8/4/21,RADR,845533310,72.0,M,A,43.0,Y,0,2101900036,pos,3683.23657320588,19ARMI1934,CJH21-022 -S45,0,,,
SanFrancisquito,1,8/4/21,RADR,845531603,92.0,F,A,65.0,Y,0,2101900037,pos,681039.806307168,21ARMI0689,CJH21-022 -S46,0,,,
SanFrancisquito,1,8/4/21,RADR,845263382,80.0,F,A,56.0,Y,0,2101900038,pos,96801.1236642786,,CJH21-022 -S48,0,,,
SanFrancisquito,1,8/4/21,RADR,108005257,96.0,F,A,78.0,Y,0,2101900039,pos,18760.4617656769,,CJH21-022 -S49,0,,,
SanFrancisquito,1,8/4/21,RADR,845296834,89.0,F,A,75.0,Y,0,2101900040,pos,35768.7658648605,,CJH21-022 -S50,0,,,
SanFrancisquito,1,8/4/21,RADR,845296294,75.0,M,A,45.0,Y,0,2101900041,pos,30207.129711186,,CJH21-022 -S53,0,,,
SanFrancisquito,1,8/4/21,RADR,845296532,93.0,F,A,81.0,Y,0,2101900042,pos,428.478984030472,,CJH21-022 -S54,0,,,
SanFrancisquito,1,8/4/21,RADR,845529850,92.0,F,A,79.0,Y,0,2101900043,pos,15778.7776081703,,CJH21-022 -S55,0,,,
SanFrancisquito,1,8/4/21,RADR,845534014,79.0,F,A,58.0,Y,0,2101900044,neg,0,19ARMI1864,CJH21-022 -S57,0,,,
SanFrancisquito,1,8/4/21,RADR,845527016,83.0,M,A,56.0,Y,0,2101900045,pos,828.714264090743,19ARMI1949,CJH21-022 -S59,0,,,
SanFrancisquito,1,8/4/21,RADR,842802357,81.0,F,A,54.0,Y,0,2101900046,pos,6955.79555620964,,CJH21-022 -S61,0,,,
SanFrancisquito,1,8/4/21,RADR,845534353,84.0,M,A,60.0,Y,0,2101900047,pos,1934.46587691045,21ARMI0671,CJH21-022 -S62,0,,,
SanFrancisquito,1,8/4/21,RADR,845530774,75.0,M,A,44.0,Y,0,2101900048,pos,3633.37901411692,20ARMI0920,CJH21-022 -S63,0,,,
SanFrancisquito,1,8/4/21,RADR,845531110,76.0,F,A,58.0,Y,0,2101900049,pos,5213.88974096191,18ARMI1082,CJH21-022 -S64,0,,,
SanFrancisquito,1,8/4/21,RADR,845532366,82.0,F,A,56.0,Y,0,2101900050,pos,2573.72568771032,19ARMI1932,CJH21-022 -S65,0,,,
SanFrancisquito,1,8/4/21,RADR,845531791,79.0,M,A,50.0,Y,0,2101900051,pos,96143.7247112417,18ARMI1087,CJH21-022 -S66,0,,,
SanFrancisquito,1,8/4/21,RADR,845534341,78.0,M,A,45.0,Y,0,2101900052,pos,16170.6469276487,21ARMI0683,CJH21-022 -S67,0,,,
SanFrancisquito,1,8/4/21,RADR,845529060,75.0,M,A,44.0,Y,0,2101900054,pos,101807.639724458,21ARMI0669,CJH21-022 -S70,0,,,
SanFrancisquito,1,8/4/21,RADR,845532568,84.0,M,A,67.0,Y,0,2101900055,pos,1332.53572039567,18ARMI1119,CJH21-022 -S71,0,,,
SanFrancisquito,1,8/4/21,RADR,605533315,73.0,M,A,45.0,Y,0,2101900056,pos,3461.77286716093,,CJH21-022 -S74,0,,,
SanFrancisquito,1,8/4/21,RADR,845532042,65.0,M,A,30.0,Y,0,2101900057,pos,172051.490556518,,CJH21-022 -S75,0,,,
SanFrancisquito,1,8/4/21,RADR,836541598,74.0,M,A,54.0,Y,0,2101900058,neg,0,,CJH21-022 -S77,0,,,
SanFrancisquito,1,8/4/21,RADR,845527104,81.0,M,A,55.0,Y,0,2101900059,pos,4957.49029201308,20ARMI0936,CJH21-022 -S78,0,,,
SanFrancisquito,1,8/4/21,RADR,845529539,77.0,F,A,40.0,Y,0,2101900060,pos,57007.3311194566,20ARMI0910,CJH21-022 -S79,0,,,
SanFrancisquito,1,8/4/21,RADR,845531285,72.0,M,A,53.0,Y,0,2101900061,pos,1527.10172912597,19ARMI1876,CJH21-022 -S80,0,,,
SanFrancisquito,1,8/4/21,RADR,845533299,77.0,M,A,51.0,Y,0,2101900062,pos,1615.96313588482,18ARMI1113,CJH21-022 -S81,0,,,
